,bill_id,code,bill_number,title,description,state,session,filename,status,status_date,url
1597560,500618,SB0201,SB0201,Public Use Trails Amendments,Public Use Trails Amendments,UT,2013 General Session,bill_data\UT\2013-2013_Regular_Session\bill\SB0201.json,1,2013-02-19,http://le.utah.gov/~2013/bills/sbillint/sb0201.pdf
1597561,533071,SB0201S01,SB0201S01,Public Use Trails Amendments,Public Use Trails Amendments,UT,2013 General Session,bill_data\UT\2013-2013_Regular_Session\bill\SB0201S01.json,1,2013-02-19,http://le.utah.gov/~2013/bills/sbillint/sb0201s01.pdf
1597562,500484,SB0202,SB0202,Extensions of Natural Gas Lines,Extensions of Natural Gas Lines,UT,2013 General Session,bill_data\UT\2013-2013_Regular_Session\bill\SB0202.json,1,2013-02-20,http://le.utah.gov/~2013/bills/sbillint/sb0202.pdf
1597563,506966,SB0203,SB0203,Prescription Label Information and Education Amendments,Prescription Label Information and Education Amendments,UT,2013 General Session,bill_data\UT\2013-2013_Regular_Session\bill\SB0203.json,1,2013-02-19,http://le.utah.gov/~2013/bills/sbillint/sb0203.pdf
1597564,533072,SB0203S01,SB0203S01,Prescription Label Information and Education Amendments,Prescription Label Information and Education Amendments,UT,2013 General Session,bill_data\UT\2013-2013_Regular_Session\bill\SB0203S01.json,4,2013-03-22,http://le.utah.gov/~2013/bills/sbillenr/sb0203.pdf
1597565,506958,SB0204,SB0204,Judiciary Amendments,Judiciary Amendments,UT,2013 General Session,bill_data\UT\2013-2013_Regular_Session\bill\SB0204.json,1,2013-02-19,http://le.utah.gov/~2013/bills/sbillint/sb0204.pdf
1597566,533073,SB0204S01,SB0204S01,Judiciary Amendments,Judiciary Amendments,UT,2013 General Session,bill_data\UT\2013-2013_Regular_Session\bill\SB0204S01.json,4,2013-03-27,http://le.utah.gov/~2013/bills/sbillenr/sb0204.pdf
1597567,507363,SB0205,SB0205,Campaign Finance Amendments,Campaign Finance Amendments,UT,2013 General Session,bill_data\UT\2013-2013_Regular_Session\bill\SB0205.json,1,2013-02-19,http://le.utah.gov/~2013/bills/sbillint/sb0205.pdf
1597568,507440,SB0206,SB0206,Office of Medicaid Inspector General Amendments,Office of Medicaid Inspector General Amendments,UT,2013 General Session,bill_data\UT\2013-2013_Regular_Session\bill\SB0206.json,2,2013-03-06,http://le.utah.gov/~2013/bills/sbillamd/sb0206.pdf
1597569,507858,SB0207,SB0207,Repeal of Health and Human Services Reports and Expired or Discontinued Programs,Repeal of Health and Human Services Reports and Expired or Discontinued Programs,UT,2013 General Session,bill_data\UT\2013-2013_Regular_Session\bill\SB0207.json,4,2013-03-26,http://le.utah.gov/~2013/bills/sbillenr/sb0207.pdf
1597570,507911,SB0208,SB0208,Solar Photovoltaic Contractor License Amendments,Solar Photovoltaic Contractor License Amendments,UT,2013 General Session,bill_data\UT\2013-2013_Regular_Session\bill\SB0208.json,4,2013-04-01,http://le.utah.gov/~2013/bills/sbillenr/sb0208.pdf
1597571,508242,SB0209,SB0209,Grants for Personal Mobile Learning Devices,Grants for Personal Mobile Learning Devices,UT,2013 General Session,bill_data\UT\2013-2013_Regular_Session\bill\SB0209.json,2,2013-03-11,http://le.utah.gov/~2013/bills/sbillamd/sb0209.pdf
1597572,508303,SB0210,SB0210,Amendments Related to Use of Business Names,Amendments Related to Use of Business Names,UT,2013 General Session,bill_data\UT\2013-2013_Regular_Session\bill\SB0210.json,1,2013-02-20,http://le.utah.gov/~2013/bills/sbillint/sb0210.pdf
1597573,509074,SB0211,SB0211,Redevelopment Agency Amendments,Redevelopment Agency Amendments,UT,2013 General Session,bill_data\UT\2013-2013_Regular_Session\bill\SB0211.json,1,2013-02-21,http://le.utah.gov/~2013/bills/sbillint/sb0211.pdf
1597574,533074,SB0211S01,SB0211S01,Redevelopment Agency Amendments,Redevelopment Agency Amendments,UT,2013 General Session,bill_data\UT\2013-2013_Regular_Session\bill\SB0211S01.json,4,2013-03-22,http://le.utah.gov/~2013/bills/sbillenr/sb0211.pdf
1597575,509056,SB0212,SB0212,Judicial Code Amendments,Judicial Code Amendments,UT,2013 General Session,bill_data\UT\2013-2013_Regular_Session\bill\SB0212.json,2,2013-03-12,http://le.utah.gov/~2013/bills/sbillamd/sb0212.pdf
1597576,509042,SB0213,SB0213,Employer Association Health Plan Amendments,Employer Association Health Plan Amendments,UT,2013 General Session,bill_data\UT\2013-2013_Regular_Session\bill\SB0213.json,1,2013-02-21,http://le.utah.gov/~2013/bills/sbillint/sb0213.pdf
1597577,533075,SB0213S01,SB0213S01,Employer Association Health Plan Amendments,Employer Association Health Plan Amendments,UT,2013 General Session,bill_data\UT\2013-2013_Regular_Session\bill\SB0213S01.json,4,2013-03-26,http://le.utah.gov/~2013/bills/sbillenr/sb0213.pdf
1597578,509024,SB0214,SB0214,Continuing Education for Prescription Drugs,Continuing Education for Prescription Drugs,UT,2013 General Session,bill_data\UT\2013-2013_Regular_Session\bill\SB0214.json,1,2013-02-21,http://le.utah.gov/~2013/bills/sbillint/sb0214.pdf
1597579,533076,SB0214S01,SB0214S01,Continuing Education for Prescription Drugs,Continuing Education for Prescription Drugs,UT,2013 General Session,bill_data\UT\2013-2013_Regular_Session\bill\SB0214S01.json,4,2013-04-01,http://le.utah.gov/~2013/bills/sbillenr/sb0214.pdf
1597580,509010,SB0215,SB0215,Peace Officer Standards and Training Certification Age Requirement,Peace Officer Standards and Training Certification Age Requirement,UT,2013 General Session,bill_data\UT\2013-2013_Regular_Session\bill\SB0215.json,4,2013-04-01,http://le.utah.gov/~2013/bills/sbillenr/sb0215.pdf
1597581,509310,SB0216,SB0216,Water Pollution Task Force,Water Pollution Task Force,UT,2013 General Session,bill_data\UT\2013-2013_Regular_Session\bill\SB0216.json,1,2013-02-21,http://le.utah.gov/~2013/bills/sbillint/sb0216.pdf
1597582,509940,SB0217,SB0217,Utility Liability Limits,Utility Liability Limits,UT,2013 General Session,bill_data\UT\2013-2013_Regular_Session\bill\SB0217.json,1,2013-02-21,http://le.utah.gov/~2013/bills/sbillint/sb0217.pdf
1597583,509897,SB0218,SB0218,Receiving Centers Funding Amendments,Receiving Centers Funding Amendments,UT,2013 General Session,bill_data\UT\2013-2013_Regular_Session\bill\SB0218.json,4,2013-04-01,http://le.utah.gov/~2013/bills/sbillenr/sb0218.pdf
1597584,509858,SB0219,SB0219,Disaster Recovery Liens,Disaster Recovery Liens,UT,2013 General Session,bill_data\UT\2013-2013_Regular_Session\bill\SB0219.json,1,2013-02-21,http://le.utah.gov/~2013/bills/sbillint/sb0219.pdf
1597585,533077,SB0219S01,SB0219S01,Disaster Recovery Liens,Disaster Recovery Liens,UT,2013 General Session,bill_data\UT\2013-2013_Regular_Session\bill\SB0219S01.json,1,2013-02-21,http://le.utah.gov/~2013/bills/sbillint/sb0219s01.pdf
1597586,533078,SB0219S02,SB0219S02,Payment of Insurance Proceeds,Payment of Insurance Proceeds,UT,2013 General Session,bill_data\UT\2013-2013_Regular_Session\bill\SB0219S02.json,2,2013-03-12,http://le.utah.gov/~2013/bills/sbillamd/sb0219s02.pdf
1597587,511196,SB0220,SB0220,Traffic Code Amendments,Traffic Code Amendments,UT,2013 General Session,bill_data\UT\2013-2013_Regular_Session\bill\SB0220.json,1,2013-02-21,http://le.utah.gov/~2013/bills/sbillint/sb0220.pdf
1597588,511932,SB0221,SB0221,Assessment Area Act Amendments,Assessment Area Act Amendments,UT,2013 General Session,bill_data\UT\2013-2013_Regular_Session\bill\SB0221.json,4,2013-03-27,http://le.utah.gov/~2013/bills/sbillenr/sb0221.pdf
1597589,513264,SB0222,SB0222,Transportation Amendments,Transportation Amendments,UT,2013 General Session,bill_data\UT\2013-2013_Regular_Session\bill\SB0222.json,4,2013-04-01,http://le.utah.gov/~2013/bills/sbillenr/sb0222.pdf
1597590,515176,SB0223,SB0223,State Senate Boundary Amendments,State Senate Boundary Amendments,UT,2013 General Session,bill_data\UT\2013-2013_Regular_Session\bill\SB0223.json,4,2013-04-01,http://le.utah.gov/~2013/bills/sbillenr/sb0223.pdf
1597591,515130,SB0224,SB0224,State Board of Education Boundary Amendments,State Board of Education Boundary Amendments,UT,2013 General Session,bill_data\UT\2013-2013_Regular_Session\bill\SB0224.json,4,2013-04-01,http://le.utah.gov/~2013/bills/sbillenr/sb0224.pdf
1597592,513300,SB0225,SB0225,Immigration Trigger Dates,Immigration Trigger Dates,UT,2013 General Session,bill_data\UT\2013-2013_Regular_Session\bill\SB0225.json,4,2013-04-01,http://le.utah.gov/~2013/bills/sbillenr/sb0225.pdf
1597593,513332,SB0226,SB0226,Sales and Use Tax Amendments,Sales and Use Tax Amendments,UT,2013 General Session,bill_data\UT\2013-2013_Regular_Session\bill\SB0226.json,2,2013-03-06,http://le.utah.gov/~2013/bills/sbillamd/sb0226.pdf
1597594,513360,SB0227,SB0227,Patient Information Protection Amendments,Patient Information Protection Amendments,UT,2013 General Session,bill_data\UT\2013-2013_Regular_Session\bill\SB0227.json,1,2013-02-25,http://le.utah.gov/~2013/bills/sbillint/sb0227.pdf
1597595,533079,SB0227S01,SB0227S01,Patient Information Protection Amendments,Patient Information Protection Amendments,UT,2013 General Session,bill_data\UT\2013-2013_Regular_Session\bill\SB0227S01.json,1,2013-02-25,http://le.utah.gov/~2013/bills/sbillint/sb0227s01.pdf
1597596,514504,SB0228,SB0228,Penalties for Specified Juvenile Offenses,Penalties for Specified Juvenile Offenses,UT,2013 General Session,bill_data\UT\2013-2013_Regular_Session\bill\SB0228.json,4,2013-03-22,http://le.utah.gov/~2013/bills/sbillenr/sb0228.pdf
1597597,514524,SB0229,SB0229,Appellate Bond for State Entities,Appellate Bond for State Entities,UT,2013 General Session,bill_data\UT\2013-2013_Regular_Session\bill\SB0229.json,1,2013-02-25,http://le.utah.gov/~2013/bills/sbillint/sb0229.pdf
1597598,533080,SB0229S01,SB0229S01,Appellate Bond for State Entities,Appellate Bond for State Entities,UT,2013 General Session,bill_data\UT\2013-2013_Regular_Session\bill\SB0229S01.json,4,2013-03-21,http://le.utah.gov/~2013/bills/sbillenr/sb0229.pdf
1597599,514545,SB0230,SB0230,Miners' Hospital Grants Amendments,Miners' Hospital Grants Amendments,UT,2013 General Session,bill_data\UT\2013-2013_Regular_Session\bill\SB0230.json,4,2013-04-01,http://le.utah.gov/~2013/bills/sbillenr/sb0230.pdf
1597600,514563,SB0231,SB0231,Political Action Committee Amendments,Political Action Committee Amendments,UT,2013 General Session,bill_data\UT\2013-2013_Regular_Session\bill\SB0231.json,2,2013-03-05,http://le.utah.gov/~2013/bills/sbillint/sb0231.pdf
1597601,514862,SB0232,SB0232,Adoption Code Revisions,Adoption Code Revisions,UT,2013 General Session,bill_data\UT\2013-2013_Regular_Session\bill\SB0232.json,4,2013-04-01,http://le.utah.gov/~2013/bills/sbillenr/sb0232.pdf
1597602,514787,SB0233,SB0233,Request for Emergency Medical Assistance Amendments,Request for Emergency Medical Assistance Amendments,UT,2013 General Session,bill_data\UT\2013-2013_Regular_Session\bill\SB0233.json,4,2013-03-26,http://le.utah.gov/~2013/bills/sbillenr/sb0233.pdf
1597603,514715,SB0234,SB0234,Fire Code Amendments,Fire Code Amendments,UT,2013 General Session,bill_data\UT\2013-2013_Regular_Session\bill\SB0234.json,4,2013-03-27,http://le.utah.gov/~2013/bills/sbillenr/sb0234.pdf
1597604,514641,SB0235,SB0235,Interstate Mining Compact,Interstate Mining Compact,UT,2013 General Session,bill_data\UT\2013-2013_Regular_Session\bill\SB0235.json,4,2013-04-01,http://le.utah.gov/~2013/bills/sbillenr/sb0235.pdf
1597605,515085,SB0236,SB0236,Uninsured and Underinsured Motorist Coverage Amendments,Uninsured and Underinsured Motorist Coverage Amendments,UT,2013 General Session,bill_data\UT\2013-2013_Regular_Session\bill\SB0236.json,4,2013-04-01,http://le.utah.gov/~2013/bills/sbillenr/sb0236.pdf
1597606,515738,SB0237,SB0237,Taxation of Short-term Lodging,Taxation of Short-term Lodging,UT,2013 General Session,bill_data\UT\2013-2013_Regular_Session\bill\SB0237.json,1,2013-02-26,http://le.utah.gov/~2013/bills/sbillamd/sb0237.pdf
1597607,515774,SB0238,SB0238,Property Tax Amendments,Property Tax Amendments,UT,2013 General Session,bill_data\UT\2013-2013_Regular_Session\bill\SB0238.json,1,2013-02-26,http://le.utah.gov/~2013/bills/sbillint/sb0238.pdf
1597608,533081,SB0238S01,SB0238S01,Property Tax Amendments,Property Tax Amendments,UT,2013 General Session,bill_data\UT\2013-2013_Regular_Session\bill\SB0238S01.json,4,2013-03-27,http://le.utah.gov/~2013/bills/sbillenr/sb0238.pdf
1597609,515805,SB0239,SB0239,Alcoholic Beverage Control Act Sampling Amendments,Alcoholic Beverage Control Act Sampling Amendments,UT,2013 General Session,bill_data\UT\2013-2013_Regular_Session\bill\SB0239.json,2,2013-03-11,http://le.utah.gov/~2013/bills/sbillint/sb0239.pdf
1597610,515837,SB0240,SB0240,Billboard Amendments,Billboard Amendments,UT,2013 General Session,bill_data\UT\2013-2013_Regular_Session\bill\SB0240.json,1,2013-02-26,http://le.utah.gov/~2013/bills/sbillint/sb0240.pdf
1597611,515868,SB0241,SB0241,Disclosure Requirements for Midterm Vacancy Candidates,Disclosure Requirements for Midterm Vacancy Candidates,UT,2013 General Session,bill_data\UT\2013-2013_Regular_Session\bill\SB0241.json,4,2013-03-26,http://le.utah.gov/~2013/bills/sbillenr/sb0241.pdf
1597612,515900,SB0242,SB0242,Health Insurance Market Amendments,Health Insurance Market Amendments,UT,2013 General Session,bill_data\UT\2013-2013_Regular_Session\bill\SB0242.json,1,2013-02-26,http://le.utah.gov/~2013/bills/sbillamd/sb0242.pdf
1597613,515933,SB0243,SB0243,Bullying and Hazing Amendments,Bullying and Hazing Amendments,UT,2013 General Session,bill_data\UT\2013-2013_Regular_Session\bill\SB0243.json,1,2013-02-26,http://le.utah.gov/~2013/bills/sbillint/sb0243.pdf
1597614,515959,SB0244,SB0244,Utah Department of Agriculture and Food Amendments,Utah Department of Agriculture and Food Amendments,UT,2013 General Session,bill_data\UT\2013-2013_Regular_Session\bill\SB0244.json,1,2013-02-26,http://le.utah.gov/~2013/bills/sbillint/sb0244.pdf
1597615,533082,SB0244S01,SB0244S01,Utah Department of Agriculture and Food Amendments,Utah Department of Agriculture and Food Amendments,UT,2013 General Session,bill_data\UT\2013-2013_Regular_Session\bill\SB0244S01.json,4,2013-04-01,http://le.utah.gov/~2013/bills/sbillenr/sb0244.pdf
1597616,515969,SB0245,SB0245,Court Fees for Political Subdivisions,Court Fees for Political Subdivisions,UT,2013 General Session,bill_data\UT\2013-2013_Regular_Session\bill\SB0245.json,1,2013-02-27,http://le.utah.gov/~2013/bills/sbillint/sb0245.pdf
1597617,517929,SB0246,SB0246,Volunteer Workers Amendments,Volunteer Workers Amendments,UT,2013 General Session,bill_data\UT\2013-2013_Regular_Session\bill\SB0246.json,4,2013-03-27,http://le.utah.gov/~2013/bills/sbillenr/sb0246.pdf
1597618,516593,SB0247,SB0247,Amendments to Revenue and Taxation,Amendments to Revenue and Taxation,UT,2013 General Session,bill_data\UT\2013-2013_Regular_Session\bill\SB0247.json,1,2013-02-27,http://le.utah.gov/~2013/bills/sbillint/sb0247.pdf
1597619,533083,SB0247S01,SB0247S01,Amendments to Revenue and Taxation,Amendments to Revenue and Taxation,UT,2013 General Session,bill_data\UT\2013-2013_Regular_Session\bill\SB0247S01.json,4,2013-04-01,http://le.utah.gov/~2013/bills/sbillenr/sb0247.pdf
1597620,518003,SB0248,SB0248,Alcoholic Beverage Control Act and Small Manufacturers,Alcoholic Beverage Control Act and Small Manufacturers,UT,2013 General Session,bill_data\UT\2013-2013_Regular_Session\bill\SB0248.json,2,2013-03-11,http://le.utah.gov/~2013/bills/sbillamd/sb0248.pdf
1597621,518077,SB0249,SB0249,Salvage and Nonrepairable Vehicle Amendments,Salvage and Nonrepairable Vehicle Amendments,UT,2013 General Session,bill_data\UT\2013-2013_Regular_Session\bill\SB0249.json,1,2013-02-27,http://le.utah.gov/~2013/bills/sbillint/sb0249.pdf
1597622,533084,SB0249S01,SB0249S01,Salvage and Nonrepairable Vehicle Amendments,Salvage and Nonrepairable Vehicle Amendments,UT,2013 General Session,bill_data\UT\2013-2013_Regular_Session\bill\SB0249S01.json,4,2013-04-01,http://le.utah.gov/~2013/bills/sbillenr/sb0249.pdf
1597623,518194,SB0250,SB0250,Sales and Use Tax Exemption for Sales of a Fuel Cell,Sales and Use Tax Exemption for Sales of a Fuel Cell,UT,2013 General Session,bill_data\UT\2013-2013_Regular_Session\bill\SB0250.json,1,2013-02-28,http://le.utah.gov/~2013/bills/sbillint/sb0250.pdf
1597624,533085,SB0250S01,SB0250S01,Sales and Use Tax Exemption for Sales of a Fuel Cell,Sales and Use Tax Exemption for Sales of a Fuel Cell,UT,2013 General Session,bill_data\UT\2013-2013_Regular_Session\bill\SB0250S01.json,4,2013-03-22,http://le.utah.gov/~2013/bills/sbillenr/sb0250.pdf
1597625,518145,SB0251,SB0251,Truth in Advertising,Truth in Advertising,UT,2013 General Session,bill_data\UT\2013-2013_Regular_Session\bill\SB0251.json,1,2013-02-28,http://le.utah.gov/~2013/bills/sbillint/sb0251.pdf
1597626,518098,SB0252,SB0252,Hospital Credentialing Amendments,Hospital Credentialing Amendments,UT,2013 General Session,bill_data\UT\2013-2013_Regular_Session\bill\SB0252.json,1,2013-02-28,http://le.utah.gov/~2013/bills/sbillamd/sb0252.pdf
1597627,519235,SB0253,SB0253,Sale of Dogs and Cats,Sale of Dogs and Cats,UT,2013 General Session,bill_data\UT\2013-2013_Regular_Session\bill\SB0253.json,1,2013-02-28,http://le.utah.gov/~2013/bills/sbillint/sb0253.pdf
1597628,519347,SB0254,SB0254,Penalty for Well Drilling Without a License,Penalty for Well Drilling Without a License,UT,2013 General Session,bill_data\UT\2013-2013_Regular_Session\bill\SB0254.json,2,2013-03-11,http://le.utah.gov/~2013/bills/sbillamd/sb0254.pdf
1597629,519966,SB0255,SB0255,Human Services Amendments,Human Services Amendments,UT,2013 General Session,bill_data\UT\2013-2013_Regular_Session\bill\SB0255.json,4,2013-03-26,http://le.utah.gov/~2013/bills/sbillenr/sb0255.pdf
1597630,520056,SB0256,SB0256,Preconstruction and Construction Liens Amendments,Preconstruction and Construction Liens Amendments,UT,2013 General Session,bill_data\UT\2013-2013_Regular_Session\bill\SB0256.json,4,2013-04-01,http://le.utah.gov/~2013/bills/sbillenr/sb0256.pdf
1597631,520402,SB0257,SB0257,Personalized Educator Evaluation Technology,Personalized Educator Evaluation Technology,UT,2013 General Session,bill_data\UT\2013-2013_Regular_Session\bill\SB0257.json,2,2013-03-11,http://le.utah.gov/~2013/bills/sbillamd/sb0257.pdf
1597632,520573,SB0258,SB0258,Rename Utah State University - College of Eastern Utah,Rename Utah State University - College of Eastern Utah,UT,2013 General Session,bill_data\UT\2013-2013_Regular_Session\bill\SB0258.json,4,2013-04-01,http://le.utah.gov/~2013/bills/sbillenr/sb0258.pdf
