Unnamed: 0,bill_id,code,bill_number,title,description,state,session,filename,status,status_date,url
1589561,1757036,HJR55,HJR55,Proposing a balanced budget amendment to the Constitution of the United States.,Proposing a balanced budget amendment to the Constitution of the United States.,US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\HJR55.json,1,2023-04-18,https://www.congress.gov/118/bills/hjres55/BILLS-118hjres55ih.pdf
1589562,1756917,HJR56,HJR56,Proposing an amendment to the Constitution of the United States to require three-fifths majorities for bills increasing taxes.,Proposing an amendment to the Constitution of the United States to require three-fifths majorities for bills increasing taxes.,US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\HJR56.json,1,2023-04-18,https://www.congress.gov/118/bills/hjres56/BILLS-118hjres56ih.pdf
1589563,1756974,HJR57,HJR57,Proposing an amendment to the Constitution of the United States relative to the election of Senators.,Proposing an amendment to the Constitution of the United States relative to the election of Senators.,US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\HJR57.json,1,2023-04-18,https://www.congress.gov/118/bills/hjres57/BILLS-118hjres57ih.pdf
1589564,1757052,HJR58,HJR58,Proposing an amendment to the Constitution of the United States to repeal the sixteenth article of amendment.,Proposing an amendment to the Constitution of the United States to repeal the sixteenth article of amendment.,US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\HJR58.json,1,2023-04-18,https://www.congress.gov/118/bills/hjres58/BILLS-118hjres58ih.pdf
1589565,1759114,HJR59,HJR59,"Providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Department of Labor relating to ""Adverse Effect Wage Rate Methodology for the Temporary Employment of H-2A Nonimmigrants in Non-Range Occupations in the United States"".","Providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Department of Labor relating to ""Adverse Effect Wage Rate Methodology for the Temporary Employment of H-2A Nonimmigrants in Non-Range Occupations in the United States"".",US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\HJR59.json,1,2023-04-25,https://www.congress.gov/118/bills/hjres59/BILLS-118hjres59ih.pdf
1589566,1650672,HJR6,HJR6,Proposing an amendment to the Constitution of the United States to provide for balanced budgets for the Government.,Proposing an amendment to the Constitution of the United States to provide for balanced budgets for the Government.,US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\HJR6.json,1,2023-01-09,https://www.congress.gov/118/bills/hjres6/BILLS-118hjres6ih.pdf
1589567,1759881,HJR60,HJR60,Proposing an amendment to the Constitution of the United States to require the United States and the States to jointly ensure a high-quality education to all persons within the United States.,Proposing an amendment to the Constitution of the United States to require the United States and the States to jointly ensure a high-quality education to all persons within the United States.,US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\HJR60.json,1,2023-04-27,https://www.congress.gov/118/bills/hjres60/BILLS-118hjres60ih.pdf
1589568,1764013,HJR61,HJR61,"Providing for congressional disapproval under chapter 8 of title 5, United States Code, of the final rule of the Department of Labor relating to ""Rescission of Implementing Legal Requirements Regarding the Equal Opportunity Clause's Religious Exemption Rule"".","Providing for congressional disapproval under chapter 8 of title 5, United States Code, of the final rule of the Department of Labor relating to ""Rescission of Implementing Legal Requirements Regarding the Equal Opportunity Clause's Religious Exemption Rule"".",US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\HJR61.json,1,2023-05-11,https://www.congress.gov/118/bills/hjres61/BILLS-118hjres61ih.pdf
1589569,1764099,HJR62,HJR62,Providing for the reappointment of Michael Govan as a citizen regent of the Board of Regents of the Smithsonian Institution.,Providing for the reappointment of Michael Govan as a citizen regent of the Board of Regents of the Smithsonian Institution.,US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\HJR62.json,2,2023-06-06,https://www.congress.gov/118/bills/hjres62/BILLS-118hjres62eh.pdf
1589570,1763974,HJR63,HJR63,Providing for the appointment of Antoinette Bush as a citizen regent of the Board of Regents of the Smithsonian Institution.,Providing for the appointment of Antoinette Bush as a citizen regent of the Board of Regents of the Smithsonian Institution.,US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\HJR63.json,2,2023-06-06,https://www.congress.gov/118/bills/hjres63/BILLS-118hjres63eh.pdf
1589571,1764075,HJR64,HJR64,Providing for the reappointment of Roger W. Ferguson as a citizen regent of the Board of Regents of the Smithsonian Institution.,Providing for the reappointment of Roger W. Ferguson as a citizen regent of the Board of Regents of the Smithsonian Institution.,US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\HJR64.json,2,2023-06-06,https://www.congress.gov/118/bills/hjres64/BILLS-118hjres64eh.pdf
1589572,1768808,HJR65,HJR65,"Designating November 9th of each year as ""Gold Star Father's Day"".","Designating November 9th of each year as ""Gold Star Father's Day"".",US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\HJR65.json,1,2023-05-25,https://www.congress.gov/118/bills/hjres65/BILLS-118hjres65ih.pdf
1589573,1769576,HJR66,HJR66,"Disapproving the rule submitted by the Consumer Financial Protection Bureau relating to ""Small Business Lending Under the Equal Credit Opportunity Act (Regulation B)"".","Disapproving the rule submitted by the Consumer Financial Protection Bureau relating to ""Small Business Lending Under the Equal Credit Opportunity Act (Regulation B)"".",US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\HJR66.json,1,2023-05-31,https://www.congress.gov/118/bills/hjres66/BILLS-118hjres66ih.pdf
1589574,1771187,HJR67,HJR67,Proposing an amendment to the Constitution of the United States requiring that the Federal budget be balanced.,Proposing an amendment to the Constitution of the United States requiring that the Federal budget be balanced.,US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\HJR67.json,1,2023-06-09,https://www.congress.gov/118/bills/hjres67/BILLS-118hjres67ih.pdf
1589575,1771321,HJR68,HJR68,"Relating to a national emergency declared by the President on October 27, 2006.","Relating to a national emergency declared by the President on October 27, 2006.",US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\HJR68.json,1,2023-06-12,https://www.congress.gov/118/bills/hjres68/BILLS-118hjres68ih.pdf
1589576,1771363,HJR69,HJR69,"Providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Environmental Protection Agency relating to ""Federal 'Good Neighbor Plan' for the 2015 Ozone National Ambient Air Quality Standards"".","Providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Environmental Protection Agency relating to ""Federal 'Good Neighbor Plan' for the 2015 Ozone National Ambient Air Quality Standards"".",US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\HJR69.json,1,2023-06-12,https://www.congress.gov/118/bills/hjres69/BILLS-118hjres69ih.pdf
1589577,1650761,HJR7,HJR7,"Relating to a national emergency declared by the President on March 13, 2020.","Relating to a national emergency declared by the President on March 13, 2020.",US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\HJR7.json,4,2023-04-10,https://www.congress.gov/118/bills/hjres7/BILLS-118hjres7enr.pdf
1589578,1771319,HJR70,HJR70,"Relating to a national emergency declared by the President on February 25, 2011.","Relating to a national emergency declared by the President on February 25, 2011.",US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\HJR70.json,1,2023-06-12,https://www.congress.gov/118/bills/hjres70/BILLS-118hjres70ih.pdf
1589579,1771798,HJR71,HJR71,"Relating to a national emergency declared by the President on May 22, 2003.","Relating to a national emergency declared by the President on May 22, 2003.",US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\HJR71.json,1,2023-06-14,https://www.congress.gov/118/bills/hjres71/BILLS-118hjres71ih.pdf
1589580,1771773,HJR72,HJR72,Proposing an amendment to the Constitution of the United States to prohibit the use of slavery and involuntary servitude as a punishment for a crime.,Proposing an amendment to the Constitution of the United States to prohibit the use of slavery and involuntary servitude as a punishment for a crime.,US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\HJR72.json,1,2023-06-14,https://www.congress.gov/118/bills/hjres72/BILLS-118hjres72ih.pdf
1589581,1771814,HJR73,HJR73,Proposing an amendment to the Constitution of the United States giving Congress power to prohibit the physical desecration of the flag of the United States.,Proposing an amendment to the Constitution of the United States giving Congress power to prohibit the physical desecration of the flag of the United States.,US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\HJR73.json,1,2023-06-14,https://www.congress.gov/118/bills/hjres73/BILLS-118hjres73ih.pdf
1589582,1772187,HJR74,HJR74,"Relating to a national emergency declared by the President on May 16, 2012.","Relating to a national emergency declared by the President on May 16, 2012.",US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\HJR74.json,1,2023-06-15,https://www.congress.gov/118/bills/hjres74/BILLS-118hjres74ih.pdf
1589583,1772205,HJR75,HJR75,Proposing an amendment to the Constitution of the United States requiring that the Federal budget be balanced.,Proposing an amendment to the Constitution of the United States requiring that the Federal budget be balanced.,US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\HJR75.json,1,2023-06-15,https://www.congress.gov/118/bills/hjres75/BILLS-118hjres75ih.pdf
1589584,1772647,HJR76,HJR76,"Redesignating the Robert E. Lee Memorial in Arlington National Cemetery as the ""Arlington House National Historic Site"".","Redesignating the Robert E. Lee Memorial in Arlington National Cemetery as the ""Arlington House National Historic Site"".",US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\HJR76.json,1,2023-06-21,https://www.congress.gov/118/bills/hjres76/BILLS-118hjres76ih.pdf
1589585,1772616,HJR77,HJR77,Proposing an amendment to the Constitution of the United States limiting the pardon power of the President.,Proposing an amendment to the Constitution of the United States limiting the pardon power of the President.,US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\HJR77.json,1,2023-06-21,https://www.congress.gov/118/bills/hjres77/BILLS-118hjres77ih.pdf
1589586,1772876,HJR78,HJR78,"Proposing an amendment to the Constitution of the United States to set limits on Federal campaign contributions and spending, prohibit corporate spending in the political process, require Congress to develop a system of public campaign financing for all Federal candidates who qualify for the ballot, and allow the States to set reasonable limits on campaign contributions and spending in State and local elections, and for other purposes.","Proposing an amendment to the Constitution of the United States to set limits on Federal campaign contributions and spending, prohibit corporate spending in the political process, require Congress to develop a system of public campaign financing for all Federal candidates who qualify for the ballot, and allow the States to set reasonable limits on campaign contributions and spending in State and local elections, and for other purposes.",US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\HJR78.json,1,2023-06-22,https://www.congress.gov/118/bills/hjres78/BILLS-118hjres78ih.pdf
1589587,1773845,HJR79,HJR79,"Relating to a national emergency declared by the President on May 11, 2004.","Relating to a national emergency declared by the President on May 11, 2004.",US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\HJR79.json,1,2023-07-06,https://www.congress.gov/118/bills/hjres79/BILLS-118hjres79ih.pdf
1589588,1650942,HJR8,HJR8,Proposing an amendment to the Constitution of the United States to require that the Supreme Court of the United States be composed of nine justices.,Proposing an amendment to the Constitution of the United States to require that the Supreme Court of the United States be composed of nine justices.,US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\HJR8.json,1,2023-01-09,https://www.congress.gov/118/bills/hjres8/BILLS-118hjres8ih.pdf
1589589,1773822,HJR80,HJR80,Proposing a balanced budget amendment to the Constitution of the United States.,Proposing a balanced budget amendment to the Constitution of the United States.,US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\HJR80.json,1,2023-07-06,https://www.congress.gov/118/bills/hjres80/BILLS-118hjres80ih.pdf
1589590,1774208,HJR81,HJR81,Proposing an amendment to the Constitution of the United States to require that the Supreme Court be composed of not more than nine justices.,Proposing an amendment to the Constitution of the United States to require that the Supreme Court be composed of not more than nine justices.,US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\HJR81.json,1,2023-07-11,https://www.congress.gov/118/bills/hjres81/BILLS-118hjres81ih.pdf
1589591,1774511,HJR82,HJR82,"Expressing the sense of Congress that the article of amendment commonly known as the ""Equal Rights Amendment"" has been validly ratified and is enforceable as the Twenty-Eighth Amendment to the United States Constitution, and the Archivist of the United States must certify and publish the Equal Rights Amendment as the Twenty-Eighth Amendment without delay.","Expressing the sense of Congress that the article of amendment commonly known as the ""Equal Rights Amendment"" has been validly ratified and is enforceable as the Twenty-Eighth Amendment to the United States Constitution, and the Archivist of the United States must certify and publish the Equal Rights Amendment as the Twenty-Eighth Amendment without delay.",US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\HJR82.json,1,2023-07-14,https://www.congress.gov/118/bills/hjres82/BILLS-118hjres82ih.pdf
